156,0,91,91,91,923.500,462.500
157,0,91,91,91,930.000,461.000
158,0,91,91,91,934.000,460.000
159,0,91,91,91,937.500,459.500
160,0,91,91,91,944.000,458.500
161,0,91,91,91,949.000,457.000
162,0,91,91,91,952.000,456.500
163,0,91,91,91,959.500,452.500
164,0,91,91,91,968.500,450.500
165,0,91,91,91,958.000,456.000
166,0,91,91,91,966.500,455.000
167,0,91,91,91,975.000,452.000
168,0,91,91,91,984.500,451.000
169,0,91,91,91,991.500,451.000
170,0,91,91,91,981.500,449.500
171,0,91,91,91,998.500,447.500
172,0,91,91,91,1003.500,445.500
173,0,91,91,91,1010.000,445.500
174,0,91,91,91,1015.500,445.500
175,0,91,91,91,1018.500,445.500
176,0,91,91,91,1036.000,441.000
177,0,91,91,91,1017.000,442.500
178,0,91,91,91,1028.000,443.000
179,0,91,91,91,1031.000,440.000
180,0,91,91,91,1021.500,441.500
181,0,91,91,91,1042.000,439.000
182,0,91,91,91,1046.500,438.000
183,0,91,91,91,1050.500,438.000
184,0,91,91,91,1056.000,437.500
185,0,91,91,91,1063.500,436.500
186,0,91,91,91,1069.500,434.500
187,0,91,91,91,1074.500,432.000
188,0,91,91,91,1082.000,430.500
189,0,91,91,91,1094.500,429.000
190,0,91,91,91,1100.500,428.000
191,0,91,91,91,1106.000,427.500
192,0,91,91,91,1112.500,425.500
193,0,91,91,91,1116.500,424.500
194,0,91,91,91,1088.500,429.500
195,0,91,91,91,1119.500,422.000
196,0,91,91,91,1123.500,421.000
197,0,91,91,91,1129.500,419.500
198,0,91,91,91,1134.500,419.500
199,0,91,91,91,1139.500,419.000
200,0,91,91,91,1145.500,417.500
201,0,91,91,91,1154.000,414.500
202,0,91,91,91,1158.500,414.000
203,0,91,91,91,1164.000,413.000
204,0,91,91,91,1169.500,412.500
205,0,91,91,91,1175.500,411.000
206,0,91,91,91,1180.000,409.500
207,0,91,91,91,1184.000,408.500
208,0,91,91,91,1187.500,407.500
209,0,91,91,91,1190.500,407.000
210,0,91,91,91,1195.500,406.000
211,0,91,91,91,1201.500,405.000
212,0,91,91,91,1205.500,404.000
213,0,91,91,91,1209.500,403.500
214,0,91,91,91,1219.000,401.000
215,0,91,91,91,1222.000,400.000
216,0,91,91,91,1225.500,399.000
217,0,91,91,91,1231.000,396.500
218,0,91,91,91,1237.000,394.000
